id,description,raw_icd9_code,is_industry_std,fdn_parenticd9
E937.3,Bromine compounds,E937.3,,E937
E937.4,Methaqualone compounds,E937.4,,E937
E937.5,Glutethimide group,E937.5,,E937
E937.6,"Mixed sedatives, not elsewhere classified",E937.6,,E937
E937.8,Other sedatives and hypnotics,E937.8,,E937
E937.9,Unspecified,E937.9,,E937
E938,Other central nervous system depressants and anesthetics,E938,,E930-E949
E938.0,Central nervous system muscle-tone depressants,E938.0,,E938
E938.1,Halothane,E938.1,,E938
E938.2,Other gaseous anesthetics,E938.2,,E938
E938.3,Intravenous anesthetics,E938.3,,E938
E938.4,Other and unspecified general anesthetics,E938.4,,E938
E938.5,Surface and infiltration anesthetics,E938.5,,E938
E938.6,Peripheral nerve- and plexus-blocking anesthetics,E938.6,,E938
E938.7,Spinal anesthetics,E938.7,,E938
E938.9,Other and unspecified local anesthetics,E938.9,,E938
E939,Psychotropic agents,E939,,E930-E949
E939.0,Antidepressants,E939.0,,E939
E939.1,Phenothiazine-based tranquilizers,E939.1,,E939
E939.2,Butyrophenone-based tranquilizers,E939.2,,E939
E939.3,"Other antipsychotics, neuroleptics, and major tranquilizers",E939.3,,E939
E939.4,Benzodiazepine-based tranquilizers,E939.4,,E939
E939.5,Other tranquilizers,E939.5,,E939
E939.6,Psychodysleptics [hallucinogens],E939.6,,E939
E939.7,Psychostimulants,E939.7,,E939
E939.8,Other psychotropic agents,E939.8,,E939
E939.9,Unspecified psychotropic agent,E939.9,,E939
E940,Central nervous system stimulants,E940,,E930-E949
E940.0,Analeptics,E940.0,,E940
E940.1,Opiate antagonists,E940.1,,E940
E940.8,Other specified central nervous system stimulants,E940.8,,E940
E940.9,Unspecified central nervous system stimulant,E940.9,,E940
E941,Drugs primarily affecting the autonomic nervous system,E941,,E930-E949
E941.0,Parasympathomimetics [cholinergics],E941.0,,E941
E941.1,Parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics,E941.1,,E941
E941.2,Sympathomimetics [adrenergics],E941.2,,E941
E941.3,Sympatholytics [antiadrenergics],E941.3,,E941
E941.9,Unspecified drug primarily affecting the autonomic nervous system,E941.9,,E941
E942,Agents primarily affecting the cardiovascular system,E942,,E930-E949
E942.0,Cardiac rhythm regulators,E942.0,,E942
E942.1,Cardiotonic glycosides and drugs of similar action,E942.1,,E942
E942.2,Antilipemic and antiarteriosclerotic drugs,E942.2,,E942
E942.3,Ganglion-blocking agents,E942.3,,E942
E942.4,Coronary vasodilators,E942.4,,E942
E942.5,Other vasodilators,E942.5,,E942
E942.6,Other antihypertensive agents,E942.6,,E942
E942.7,"Antivaricose drugs, including sclerosing agents",E942.7,,E942
E942.8,Capillary-active drugs,E942.8,,E942
E942.9,Other and unspecified agents primarily affecting the cardiovascular system,E942.9,,E942
E943,Agents primarily affecting gastrointestinal system,E943,,E930-E949
E943.0,Antacids and antigastric secretion drugs,E943.0,,E943
E943.1,Irritant cathartics,E943.1,,E943
E943.2,Emollient cathartics,E943.2,,E943
E943.3,"Other cathartics, including intestinal atonia drugs",E943.3,,E943
E943.4,Digestants,E943.4,,E943
E943.5,Antidiarrheal drugs,E943.5,,E943
E943.6,Emetics,E943.6,,E943
E943.8,Other specified agents primarily affecting the gastrointestinal system,E943.8,,E943
E943.9,Unspecified agent primarily affecting the gastrointestinal system,E943.9,,E943
E944,"Water, mineral, and uric acid metabolism drugs",E944,,E930-E949
E944.0,Mercurial diuretics,E944.0,,E944
E944.1,Purine derivative diuretics,E944.1,,E944
E944.2,Carbonic acid anhydrase inhibitors,E944.2,,E944
E944.3,Saluretics,E944.3,,E944
E944.4,Other diuretics,E944.4,,E944
E944.5,"Electrolytic, caloric, and water-balance agents",E944.5,,E944
E944.6,"Other mineral salts, not elsewhere classified",E944.6,,E944
E944.7,Uric acid metabolism drugs,E944.7,,E944
E945,Agents primarily acting on the smooth and skeletal muscles and respiratory system,E945,,E930-E949
E945.0,Oxytocic agents,E945.0,,E945
E945.1,Smooth muscle relaxants,E945.1,,E945
E945.2,Skeletal muscle relaxants,E945.2,,E945
E945.3,Other and unspecified drugs acting on muscles,E945.3,,E945
E945.4,Antitussives,E945.4,,E945
E945.5,Expectorants,E945.5,,E945
E945.6,Anti-common cold drugs,E945.6,,E945
E945.7,Antiasthmatics,E945.7,,E945
E945.8,Other and unspecified respiratory drugs,E945.8,,E945
E946,"Agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs",E946,,E930-E949
E946.0,Local anti-infectives and anti-inflammatory drugs,E946.0,,E946
E946.1,Antipruritics,E946.1,,E946
E946.2,Local astringents and local detergents,E946.2,,E946
E946.3,"Emollients, demulcents, and protectants",E946.3,,E946
E946.4,"Keratolytics, keratoplastics, other hair treatment drugs and preparations",E946.4,,E946
E946.5,Eye anti-infectives and other eye drugs,E946.5,,E946
E946.6,"Anti-infectives and other drugs and preparations for ear, nose, and throat",E946.6,,E946
E946.7,Dental drugs topically applied,E946.7,,E946
E946.8,Other agents primarily affecting skin and mucous membrane,E946.8,,E946
E946.9,Unspecified agent primarily affecting skin and mucous membrane,E946.9,,E946
E947,Other and unspecified drugs and medicinal substances,E947,,E930-E949
E947.0,Dietetics,E947.0,,E947
E947.1,Lipotropic drugs,E947.1,,E947
E947.2,"Antidotes and chelating agents, not elsewhere classified",E947.2,,E947
E947.3,Alcohol deterrents,E947.3,,E947
E947.4,Pharmaceutical excipients,E947.4,,E947
E947.8,Other drugs and medicinal substances,E947.8,,E947
E947.9,Unspecified drug or medicinal substance,E947.9,,E947
E948,Bacterial vaccines,E948,,E930-E949
E948.0,BCG vaccine,E948.0,,E948
E948.1,Typhoid and paratyphoid,E948.1,,E948
E948.2,Cholera,E948.2,,E948
E948.3,Plague,E948.3,,E948
E948.4,Tetanus,E948.4,,E948
E948.5,Diphtheria,E948.5,,E948
E948.6,"Pertussis vaccine, including combinations with a pertussis component",E948.6,,E948
E948.8,Other and unspecified bacterial vaccines,E948.8,,E948
E948.9,"Mixed bacterial vaccines, except combinations with a pertussis component",E948.9,,E948
E949,Other vaccines and biological substances,E949,,E930-E949
E949.0,Smallpox vaccine,E949.0,,E949
E949.1,Rabies vaccine,E949.1,,E949
E949.2,Typhus vaccine,E949.2,,E949
E949.3,Yellow fever vaccine,E949.3,,E949
E949.4,Measles vaccine,E949.4,,E949
E949.5,Poliomyelitis vaccine,E949.5,,E949
E949.6,Other and unspecified viral and rickettsial vaccines,E949.6,,E949
E949.7,"Mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component",E949.7,,E949
E949.9,Other and unspecified vaccines and biological substances,E949.9,,E949
E950,Suicide and self-inflicted poisoning by solid or liquid substances,E950,,NO_CODE
E950.0,"Analgesics, antipyretics, and antirheumatics",E950.0,,E950
E950.1,Barbiturates,E950.1,,E950
E950.2,Other sedatives and hypnotics,E950.2,,E950
E950.3,Tranquilizers and other psychotropic agents,E950.3,,E950
E950.4,Other specified drugs and medicinal substances,E950.4,,E950
E950.5,Unspecified drug or medicinal substance,E950.5,,E950
E950.6,Agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,E950.6,,E950
E950.7,Corrosive and caustic substances,E950.7,,E950
E950.8,Arsenic and its compounds,E950.8,,E950
E950.9,Other and unspecified solid and liquid substances,E950.9,,E950
E951,Suicide and self-inflicted poisoning by gases in domestic use,E951,,NO_CODE
E951.0,Gas distributed by pipeline,E951.0,,E951
E951.1,Liquefied petroleum gas distributed in mobile containers,E951.1,,E951
E951.8,Other utility gas,E951.8,,E951
E952,Suicide and self-inflicted poisoning by other gases and vapors,E952,,NO_CODE
E952.0,Motor vehicle exhaust gas,E952.0,,E952
E952.1,Other carbon monoxide,E952.1,,E952
E952.8,Other specified gases and vapors,E952.8,,E952
E952.9,Unspecified gases and vapors,E952.9,,E952
E953,"Suicide and self-inflicted injury by hanging, strangulation, and suffocation",E953,,NO_CODE
E953.0,Hanging,E953.0,,E953
E953.1,Suffocation by plastic bag,E953.1,,E953
E953.8,Other specified means,E953.8,,E953
E953.9,Unspecified means,E953.9,,E953
E954,Suicide and self-inflicted injury by submersion [drowning],E954,,NO_CODE
E955,"Suicide and self-inflicted injury by firearms, air guns and explosives",E955,,NO_CODE
E955.0,Handgun,E955.0,,E955
E955.1,Shotgun,E955.1,,E955
E955.2,Hunting rifle,E955.2,,E955
E955.3,Military firearms,E955.3,,E955
E955.4,Other and unspecified firearm,E955.4,,E955
E955.5,Explosives,E955.5,,E955
E955.6,Air gun,E955.6,,E955
E955.7,Paintball gun,E955.7,,E955
E955.9,Unspecified,E955.9,,E955
E956,Suicide and self-inflicted injury by cutting and piercing instrument,E956,,NO_CODE
E957,Suicide and self-inflicted injuries by jumping from high place,E957,,NO_CODE
E957.0,Residential premises,E957.0,,E957
E957.1,Other man-made structures,E957.1,,E957
E957.2,Natural sites,E957.2,,E957
E957.9,Unspecified,E957.9,,E957
E958,Suicide and self-inflicted injury by other and unspecified means,E958,,NO_CODE
E958.0,Jumping or lying before moving object,E958.0,,E958
E958.1,"Burns, fire",E958.1,,E958
E958.2,Scald,E958.2,,E958
E958.3,Extremes of cold,E958.3,,E958
E958.4,Electrocution,E958.4,,E958
E958.5,Crashing of motor vehicle,E958.5,,E958
E958.6,Crashing of aircraft,E958.6,,E958
E958.7,"Caustic substances, except poisoning",E958.7,,E958
E958.8,Other specified means,E958.8,,E958
E958.9,Unspecified means,E958.9,,E958
E959,Late effects of self-inflicted injury,E959,,NO_CODE
E960,"Fight, brawl, rape",E960,,E960-E969
E960-E969,HOMICIDE AND INJURY PURPOSELY INFLICTED BY OTHER PERSONS,E960-E969,,NO_CODE
E960.0,Unarmed fight or brawl,E960.0,,E960
E960.1,Rape,E960.1,,E960
E961,"Assault by corrosive or caustic substance, except poisoning",E961,,E960-E969
E962,Assault by poisoning,E962,,E960-E969
E962.0,Drugs and medicinal substances,E962.0,,E962
E962.1,Other solid and liquid substances,E962.1,,E962
E962.2,Other gases and vapors,E962.2,,E962
E962.9,Unspecified poisoning,E962.9,,E962
E963,Assault by hanging and strangulation,E963,,E960-E969
E964,Assault by submersion [drowning],E964,,E960-E969
E965,Assault by firearms and explosives,E965,,E960-E969
E965.0,Handgun,E965.0,,E965
E965.1,Shotgun,E965.1,,E965
E965.2,Hunting rifle,E965.2,,E965
E965.3,Military firearms,E965.3,,E965
E965.4,Other and unspecified firearm,E965.4,,E965
E965.5,Antipersonnel bomb,E965.5,,E965
E965.6,Gasoline bomb,E965.6,,E965
E965.7,Letter bomb,E965.7,,E965
E965.8,Other specified explosive,E965.8,,E965
E965.9,Unspecified explosive,E965.9,,E965
E966,Assault by cutting and piercing instrument,E966,,E960-E969
E967,Perpetrator of child and adult abuse,E967,,E960-E969
E967.0,"By father, stepfather, or boyfriend",E967.0,,E967
E967.1,By other specified person,E967.1,,E967
E967.2,"By mother, stepmother, or girlfriend",E967.2,,E967
E967.3,By spouse or partner,E967.3,,E967
E967.4,By child,E967.4,,E967
E967.5,By sibling,E967.5,,E967
E967.6,By grandparent,E967.6,,E967
E967.7,By other relative,E967.7,,E967
E967.8,By non-related caregiver,E967.8,,E967
E967.9,By unspecified person,E967.9,,E967
E968,Assault by other and unspecified means,E968,,E960-E969
E968.0,Fire,E968.0,,E968
E968.1,Pushing from a high place,E968.1,,E968
E968.2,Striking by blunt or thrown object,E968.2,,E968
E968.3,Hot liquid,E968.3,,E968
E968.4,Criminal neglect,E968.4,,E968
E968.5,Transport vehicle,E968.5,,E968
E968.6,Air gun,E968.6,,E968
E968.7,Human bite,E968.7,,E968
E968.8,Other specified means,E968.8,,E968
E968.9,Unspecified means,E968.9,,E968
E969,Late effects of injury purposely inflicted by other person,E969,,E960-E969
E970,Injury due to legal intervention by firearms,E970,,E970-E978
E970-E978,LEGAL INTERVENTION,E970-E978,,NO_CODE
E971,Injury due to legal intervention by explosives,E971,,E970-E978
E972,Injury due to legal intervention by gas,E972,,E970-E978
E973,Injury due to legal intervention by blunt object,E973,,E970-E978
E974,Injury due to legal intervention by cutting and piercing instrument,E974,,E970-E978
E975,Injury due to legal intervention by other specified means,E975,,E970-E978
E976,Injury due to legal intervention by unspecified means,E976,,E970-E978
E977,Late effects of injuries due to legal intervention,E977,,E970-E978
E978,Legal execution,E978,,E970-E978
E979,TERRORISM,E979,,NO_CODE
E980,"Poisoning by solid or liquid substances, undetermined whether accidentally or purposely inflicted",E980,,E980-E989
E980-E989,INJURY UNDETERMINED WHETHER ACCIDENTALLY OR PURPOSELY INFLICTED,E980-E989,,NO_CODE
E980.0,"Analgesics, antipyretics, and antirheumatics",E980.0,,E980
E980.1,Barbiturates,E980.1,,E980
E980.2,Other sedatives and hypnotics,E980.2,,E980
E980.3,Tranquilizers and other psychotropic agents,E980.3,,E980
E980.4,Other specified drugs and medicinal substances,E980.4,,E980
E980.5,Unspecified drug or medicinal substance,E980.5,,E980
E980.6,Corrosive and caustic substances,E980.6,,E980
E980.7,Agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers,E980.7,,E980
E980.8,Arsenic and its compounds,E980.8,,E980
E980.9,Other and unspecified solid and liquid substances,E980.9,,E980
E981,"Poisoning by gases in domestic use, undetermined whether accidentally or purposely inflicted",E981,,E980-E989
E981.0,Gas distributed by pipeline,E981.0,,E981
E981.1,Liquefied petroleum gas distributed in mobile containers,E981.1,,E981
E981.8,Other utility gas,E981.8,,E981
E982,"Poisoning by other gases, undetermined whether accidentally or purposely inflicted",E982,,E980-E989
E982.0,Motor vehicle exhaust gas,E982.0,,E982
E982.1,Other carbon monoxide,E982.1,,E982
E982.8,Other specified gases and vapors,E982.8,,E982
E982.9,Unspecified gases and vapors,E982.9,,E982
E983,"Hanging, strangulation, or suffocation, undetermined whether accidentally or purposely inflicted",E983,,E980-E989
E983.0,Hanging,E983.0,,E983
E983.1,Suffocation by plastic bag,E983.1,,E983
E983.8,Other specified means,E983.8,,E983
E983.9,Unspecified means,E983.9,,E983
E984,"Submersion [drowning], undetermined whether accidentally or purposely inflicted",E984,,E980-E989
E985,"Injury by firearms, air guns and explosives, undetermined whether accidentally or purposely inflicted",E985,,E980-E989
E985.0,Handgun,E985.0,,E985
E985.1,Shotgun,E985.1,,E985
E985.2,Hunting rifle,E985.2,,E985
E985.3,Military firearms,E985.3,,E985
E985.4,Other and unspecified firearm,E985.4,,E985
E985.5,Explosives,E985.5,,E985
E985.6,Air gun,E985.6,,E985
E985.7,Paintball gun,E985.7,,E985
E986,"Injury by cutting and piercing instruments, undetermined whether accidentally or purposely inflicted",E986,,E980-E989
E987,"Falling from high place, undetermined whether accidentally or purposely inflicted",E987,,E980-E989
E987.0,Residential premises,E987.0,,E987
E987.1,Other man-made structures,E987.1,,E987
E987.2,Natural sites,E987.2,,E987
E987.9,Unspecified site,E987.9,,E987
E988,"Injury by other and unspecified means, undetermined whether accidentally or purposely inflicted",E988,,E980-E989
E988.0,Jumping or lying before moving object,E988.0,,E988
E988.1,"Burns, fire",E988.1,,E988
E988.2,Scald,E988.2,,E988
E988.3,Extremes of cold,E988.3,,E988
E988.4,Electrocution,E988.4,,E988
E988.5,Crashing of motor vehicle,E988.5,,E988
E988.6,Crashing of aircraft,E988.6,,E988
E988.7,"Caustic substances, except poisoning",E988.7,,E988
E988.8,Other specified means,E988.8,,E988
E988.9,Unspecified means,E988.9,,E988
E989,"Late effects of injury, undetermined whether accidentally or purposely inflicted",E989,,E980-E989
E990,Injury due to war operations by fires and conflagrations,E990,,E990-E999
E990-E999,INJURY RESULTING FROM OPERATIONS OF WAR,E990-E999,,NO_CODE
E990.0,From gasoline bomb,E990.0,,E990
E990.9,From other and unspecified source,E990.9,,E990
E991,Injury due to war operations by bullets and fragments,E991,,E990-E999
E991.0,Rubber bullets (rifle),E991.0,,E991
E991.1,Pellets (rifle),E991.1,,E991
E991.2,Other bullets,E991.2,,E991
E991.3,Antipersonnel bomb (fragments),E991.3,,E991
E991.9,Other and unspecified fragments,E991.9,,E991
E992,Injury due to war operations by explosion of marine weapons,E992,,E990-E999
E993,Injury due to war operations by other explosion,E993,,E990-E999
E994,Injury due to war operations by destruction of aircraft,E994,,E990-E999
E995,Injury due to war operations by other and unspecified forms of conventional warfare,E995,,E990-E999
E996,Injury due to war operations by nuclear weapons,E996,,E990-E999
E997,Injury due to war operations by other forms of unconventional warfare,E997,,E990-E999
E997.0,Lasers,E997.0,,E997
E997.1,Biological warfare,E997.1,,E997
E997.2,"Gases, fumes, and chemicals",E997.2,,E997
E997.8,Other specified forms of unconventional warfare,E997.8,,E997
E997.9,Unspecified form of unconventional warfare,E997.9,,E997
E998,Injury due to war operations but occurring after cessation of hostilities,E998,,E990-E999
